,lat,lon,ur_lat,ur_long,bl_lat,bl_long,ul_lat,ul_long,br_lat,br_long,coord,Neighborhoods,Beats,Cell Towers,waste_basket,library,grave_yard,fire_station,drinking_water,fountain,pub,bicycle_parking,pharmacy,bar,bank,bicycle_rental,bench,cafe,fuel,fast_food,school,restaurant,place_of_worship,parking,Divvy,Bike Rack,Bus Stop,L Stop,Metra
5075,41.8203369432,-87.6484717205,41.8225827314,-87.6462259322,41.818091155,-87.6507175087,41.8225827314,-87.6507175087,41.818091155,-87.6462259322,"('-87.6484717205', '41.8203369432')",18,105,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5076,41.8203369432,-87.643980144,41.8225827314,-87.6417343558,41.818091155,-87.6462259322,41.8225827314,-87.6462259322,41.818091155,-87.6417343558,"('-87.643980144', '41.8203369432')",18,105,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0
5077,41.8203369432,-87.6394885676,41.8225827314,-87.6372427794,41.818091155,-87.6417343558,41.8225827314,-87.6417343558,41.818091155,-87.6372427794,"('-87.6394885676', '41.8203369432')",18,105,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
5078,41.8203369432,-87.6349969912,41.8225827314,-87.632751203,41.818091155,-87.6372427794,41.8225827314,-87.6372427794,41.818091155,-87.632751203,"('-87.6349969912', '41.8203369432')",41,105,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5079,41.8203369432,-87.6305054148,41.8225827314,-87.6282596266,41.818091155,-87.632751203,41.8225827314,-87.632751203,41.818091155,-87.6282596266,"('-87.6305054148', '41.8203369432')",41,105,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
5080,41.8203369432,-87.6260138384,41.8225827314,-87.6237680501,41.818091155,-87.6282596266,41.8225827314,-87.6282596266,41.818091155,-87.6237680501,"('-87.6260138384', '41.8203369432')",0,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,1,6,0,0
5081,41.8203369432,-87.6215222619,41.8225827314,-87.6192764737,41.818091155,-87.6237680501,41.8225827314,-87.6237680501,41.818091155,-87.6192764737,"('-87.6215222619', '41.8203369432')",0,101,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3,2,0
5082,41.8203369432,-87.6170306855,41.8225827314,-87.6147848973,41.818091155,-87.6192764737,41.8225827314,-87.6192764737,41.818091155,-87.6147848973,"('-87.6170306855', '41.8203369432')",0,101,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,5,0,0
5083,41.8203369432,-87.6125391091,41.8225827314,-87.6102933209,41.818091155,-87.6147848973,41.8225827314,-87.6147848973,41.818091155,-87.6102933209,"('-87.6125391091', '41.8203369432')",0,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
5084,41.8203369432,-87.6080475327,41.8225827314,-87.6058017445,41.818091155,-87.6102933209,41.8225827314,-87.6102933209,41.818091155,-87.6058017445,"('-87.6080475327', '41.8203369432')",0,103,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0
5085,41.8203369432,-87.6035559562,41.8225827314,-87.601310168,41.818091155,-87.6058017445,41.8225827314,-87.6058017445,41.818091155,-87.601310168,"('-87.6035559562', '41.8203369432')",38,103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5086,41.8203369432,-87.5990643798,41.8225827314,-87.5968185916,41.818091155,-87.601310168,41.8225827314,-87.601310168,41.818091155,-87.5968185916,"('-87.5990643798', '41.8203369432')",38,103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5154,41.8158453668,-87.7427948253,41.818091155,-87.7405490371,41.8135995785,-87.7450406135,41.818091155,-87.7450406135,41.8135995785,-87.7405490371,"('-87.7427948253', '41.8158453668')",17,104,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5155,41.8158453668,-87.7383032489,41.818091155,-87.7360574607,41.8135995785,-87.7405490371,41.818091155,-87.7405490371,41.8135995785,-87.7360574607,"('-87.7383032489', '41.8158453668')",78,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,41.8158453668,-87.7338116724,41.818091155,-87.7315658842,41.8135995785,-87.7360574607,41.818091155,-87.7360574607,41.8135995785,-87.7315658842,"('-87.7338116724', '41.8158453668')",78,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,41.8158453668,-87.729320096,41.818091155,-87.7270743078,41.8135995785,-87.7315658842,41.818091155,-87.7315658842,41.8135995785,-87.7270743078,"('-87.729320096', '41.8158453668')",78,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5158,41.8158453668,-87.7248285196,41.818091155,-87.7225827314,41.8135995785,-87.7270743078,41.818091155,-87.7270743078,41.8135995785,-87.7225827314,"('-87.7248285196', '41.8158453668')",78,104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0
5159,41.8158453668,-87.7203369432,41.818091155,-87.718091155,41.8135995785,-87.7225827314,41.818091155,-87.7225827314,41.8135995785,-87.718091155,"('-87.7203369432', '41.8158453668')",78,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5160,41.8158453668,-87.7158453668,41.818091155,-87.7135995786,41.8135995785,-87.718091155,41.818091155,-87.718091155,41.8135995785,-87.7135995786,"('-87.7158453668', '41.8158453668')",78,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5161,41.8158453668,-87.7113537903,41.818091155,-87.7091080021,41.8135995785,-87.7135995786,41.818091155,-87.7135995786,41.8135995785,-87.7091080021,"('-87.7113537903', '41.8158453668')",79,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5162,41.8158453668,-87.7068622139,41.818091155,-87.7046164257,41.8135995785,-87.7091080021,41.818091155,-87.7091080021,41.8135995785,-87.7046164257,"('-87.7068622139', '41.8158453668')",79,102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5163,41.8158453668,-87.7023706375,41.818091155,-87.7001248493,41.8135995785,-87.7046164257,41.818091155,-87.7046164257,41.8135995785,-87.7001248493,"('-87.7023706375', '41.8158453668')",79,109,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,9,0,0
5164,41.8158453668,-87.6978790611,41.818091155,-87.6956332729,41.8135995785,-87.7001248493,41.818091155,-87.7001248493,41.8135995785,-87.6956332729,"('-87.6978790611', '41.8158453668')",79,109,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,2,0,0
5165,41.8158453668,-87.6933874847,41.818091155,-87.6911416965,41.8135995785,-87.6956332729,41.818091155,-87.6956332729,41.8135995785,-87.6911416965,"('-87.6933874847', '41.8158453668')",79,109,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6,0,0
5166,41.8158453668,-87.6888959082,41.818091155,-87.68665012,41.8135995785,-87.6911416965,41.818091155,-87.6911416965,41.8135995785,-87.68665012,"('-87.6888959082', '41.8158453668')",79,109,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0
5167,41.8158453668,-87.6844043318,41.818091155,-87.6821585436,41.8135995785,-87.68665012,41.818091155,-87.68665012,41.8135995785,-87.6821585436,"('-87.6844043318', '41.8158453668')",79,109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5168,41.8158453668,-87.6799127554,41.818091155,-87.6776669672,41.8135995785,-87.6821585436,41.818091155,-87.6821585436,41.8135995785,-87.6776669672,"('-87.6799127554', '41.8158453668')",18,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,41.8158453668,-87.675421179,41.818091155,-87.6731753908,41.8135995785,-87.6776669672,41.818091155,-87.6776669672,41.8135995785,-87.6731753908,"('-87.675421179', '41.8158453668')",18,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5170,41.8158453668,-87.6709296026,41.818091155,-87.6686838143,41.8135995785,-87.6731753908,41.818091155,-87.6731753908,41.8135995785,-87.6686838143,"('-87.6709296026', '41.8158453668')",18,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5171,41.8158453668,-87.6664380261,41.818091155,-87.6641922379,41.8135995785,-87.6686838143,41.818091155,-87.6686838143,41.8135995785,-87.6641922379,"('-87.6664380261', '41.8158453668')",18,107,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,4,0,0
5172,41.8158453668,-87.6619464497,41.818091155,-87.6597006615,41.8135995785,-87.6641922379,41.818091155,-87.6641922379,41.8135995785,-87.6597006615,"('-87.6619464497', '41.8158453668')",18,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5173,41.8158453668,-87.6574548733,41.818091155,-87.6552090851,41.8135995785,-87.6597006615,41.818091155,-87.6597006615,41.8135995785,-87.6552090851,"('-87.6574548733', '41.8158453668')",18,107,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5174,41.8158453668,-87.6529632969,41.818091155,-87.6507175087,41.8135995785,-87.6552090851,41.818091155,-87.6552090851,41.8135995785,-87.6507175087,"('-87.6529632969', '41.8158453668')",18,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5175,41.8158453668,-87.6484717205,41.818091155,-87.6462259322,41.8135995785,-87.6507175087,41.818091155,-87.6507175087,41.8135995785,-87.6462259322,"('-87.6484717205', '41.8158453668')",18,105,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5176,41.8158453668,-87.643980144,41.818091155,-87.6417343558,41.8135995785,-87.6462259322,41.818091155,-87.6462259322,41.8135995785,-87.6417343558,"('-87.643980144', '41.8158453668')",18,105,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0
5177,41.8158453668,-87.6394885676,41.818091155,-87.6372427794,41.8135995785,-87.6417343558,41.818091155,-87.6417343558,41.8135995785,-87.6372427794,"('-87.6394885676', '41.8158453668')",18,105,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
5178,41.8158453668,-87.6349969912,41.818091155,-87.632751203,41.8135995785,-87.6372427794,41.818091155,-87.6372427794,41.8135995785,-87.632751203,"('-87.6349969912', '41.8158453668')",41,105,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,4,0,0
5179,41.8158453668,-87.6305054148,41.818091155,-87.6282596266,41.8135995785,-87.632751203,41.818091155,-87.632751203,41.8135995785,-87.6282596266,"('-87.6305054148', '41.8158453668')",41,105,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6,0,0
5180,41.8158453668,-87.6260138384,41.818091155,-87.6237680501,41.8135995785,-87.6282596266,41.818091155,-87.6282596266,41.8135995785,-87.6237680501,"('-87.6260138384', '41.8158453668')",0,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,0,0
5181,41.8158453668,-87.6215222619,41.818091155,-87.6192764737,41.8135995785,-87.6237680501,41.818091155,-87.6237680501,41.8135995785,-87.6192764737,"('-87.6215222619', '41.8158453668')",0,97,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0
5182,41.8158453668,-87.6170306855,41.818091155,-87.6147848973,41.8135995785,-87.6192764737,41.818091155,-87.6192764737,41.8135995785,-87.6147848973,"('-87.6170306855', '41.8158453668')",0,97,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,10,2,0
5183,41.8158453668,-87.6125391091,41.818091155,-87.6102933209,41.8135995785,-87.6147848973,41.818091155,-87.6147848973,41.8135995785,-87.6102933209,"('-87.6125391091', '41.8158453668')",0,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0
5184,41.8158453668,-87.6080475327,41.818091155,-87.6058017445,41.8135995785,-87.6102933209,41.818091155,-87.6102933209,41.8135995785,-87.6058017445,"('-87.6080475327', '41.8158453668')",0,113,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,3,8,0,0
5185,41.8158453668,-87.6035559562,41.818091155,-87.601310168,41.8135995785,-87.6058017445,41.818091155,-87.6058017445,41.8135995785,-87.601310168,"('-87.6035559562', '41.8158453668')",47,112,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,4,0,0
5186,41.8158453668,-87.5990643798,41.818091155,-87.5968185916,41.8135995785,-87.601310168,41.818091155,-87.601310168,41.8135995785,-87.5968185916,"('-87.5990643798', '41.8158453668')",47,112,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,4,5,0,0
5187,41.8158453668,-87.5945728034,41.818091155,-87.5923270152,41.8135995785,-87.5968185916,41.818091155,-87.5968185916,41.8135995785,-87.5923270152,"('-87.5945728034', '41.8158453668')",47,112,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
5252,41.8113537903,-87.7517779781,41.8135995785,-87.7495321899,41.8091080021,-87.7540237663,41.8135995785,-87.7540237663,41.8091080021,-87.7495321899,"('-87.7517779781', '41.8113537903')",17,111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5253,41.8113537903,-87.7472864017,41.8135995785,-87.7450406135,41.8091080021,-87.7495321899,41.8135995785,-87.7495321899,41.8091080021,-87.7450406135,"('-87.7472864017', '41.8113537903')",17,111,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
5254,41.8113537903,-87.7427948253,41.8135995785,-87.7405490371,41.8091080021,-87.7450406135,41.8135995785,-87.7450406135,41.8091080021,-87.7405490371,"('-87.7427948253', '41.8113537903')",17,104,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0
5255,41.8113537903,-87.7383032489,41.8135995785,-87.7360574607,41.8091080021,-87.7405490371,41.8135995785,-87.7405490371,41.8091080021,-87.7360574607,"('-87.7383032489', '41.8113537903')",78,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,41.8113537903,-87.7338116724,41.8135995785,-87.7315658842,41.8091080021,-87.7360574607,41.8135995785,-87.7360574607,41.8091080021,-87.7315658842,"('-87.7338116724', '41.8113537903')",78,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,41.8113537903,-87.729320096,41.8135995785,-87.7270743078,41.8091080021,-87.7315658842,41.8135995785,-87.7315658842,41.8091080021,-87.7270743078,"('-87.729320096', '41.8113537903')",78,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5258,41.8113537903,-87.7248285196,41.8135995785,-87.7225827314,41.8091080021,-87.7270743078,41.8135995785,-87.7270743078,41.8091080021,-87.7225827314,"('-87.7248285196', '41.8113537903')",78,104,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0
5259,41.8113537903,-87.7203369432,41.8135995785,-87.718091155,41.8091080021,-87.7225827314,41.8135995785,-87.7225827314,41.8091080021,-87.718091155,"('-87.7203369432', '41.8113537903')",78,102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5260,41.8113537903,-87.7158453668,41.8135995785,-87.7135995786,41.8091080021,-87.718091155,41.8135995785,-87.718091155,41.8091080021,-87.7135995786,"('-87.7158453668', '41.8113537903')",78,102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5261,41.8113537903,-87.7113537903,41.8135995785,-87.7091080021,41.8091080021,-87.7135995786,41.8135995785,-87.7135995786,41.8091080021,-87.7091080021,"('-87.7113537903', '41.8113537903')",79,102,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
5262,41.8113537903,-87.7068622139,41.8135995785,-87.7046164257,41.8091080021,-87.7091080021,41.8135995785,-87.7091080021,41.8091080021,-87.7046164257,"('-87.7068622139', '41.8113537903')",79,102,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0
5263,41.8113537903,-87.7023706375,41.8135995785,-87.7001248493,41.8091080021,-87.7046164257,41.8135995785,-87.7046164257,41.8091080021,-87.7001248493,"('-87.7023706375', '41.8113537903')",79,114,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,4,0,0
5264,41.8113537903,-87.6978790611,41.8135995785,-87.6956332729,41.8091080021,-87.7001248493,41.8135995785,-87.7001248493,41.8091080021,-87.6956332729,"('-87.6978790611', '41.8113537903')",79,114,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5265,41.8113537903,-87.6933874847,41.8135995785,-87.6911416965,41.8091080021,-87.6956332729,41.8135995785,-87.6956332729,41.8091080021,-87.6911416965,"('-87.6933874847', '41.8113537903')",79,114,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0
5266,41.8113537903,-87.6888959082,41.8135995785,-87.68665012,41.8091080021,-87.6911416965,41.8135995785,-87.6911416965,41.8091080021,-87.68665012,"('-87.6888959082', '41.8113537903')",79,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,41.8113537903,-87.6844043318,41.8135995785,-87.6821585436,41.8091080021,-87.68665012,41.8135995785,-87.68665012,41.8091080021,-87.6821585436,"('-87.6844043318', '41.8113537903')",79,114,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0
5268,41.8113537903,-87.6799127554,41.8135995785,-87.6776669672,41.8091080021,-87.6821585436,41.8135995785,-87.6821585436,41.8091080021,-87.6776669672,"('-87.6799127554', '41.8113537903')",18,107,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,41.8113537903,-87.675421179,41.8135995785,-87.6731753908,41.8091080021,-87.6776669672,41.8135995785,-87.6776669672,41.8091080021,-87.6731753908,"('-87.675421179', '41.8113537903')",18,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5270,41.8113537903,-87.6709296026,41.8135995785,-87.6686838143,41.8091080021,-87.6731753908,41.8135995785,-87.6731753908,41.8091080021,-87.6686838143,"('-87.6709296026', '41.8113537903')",18,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,2,0,0,0
5271,41.8113537903,-87.6664380261,41.8135995785,-87.6641922379,41.8091080021,-87.6686838143,41.8135995785,-87.6686838143,41.8091080021,-87.6641922379,"('-87.6664380261', '41.8113537903')",18,107,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6,0,4,4,0,0
5272,41.8113537903,-87.6619464497,41.8135995785,-87.6597006615,41.8091080021,-87.6641922379,41.8135995785,-87.6641922379,41.8091080021,-87.6597006615,"('-87.6619464497', '41.8113537903')",18,107,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
5273,41.8113537903,-87.6574548733,41.8135995785,-87.6552090851,41.8091080021,-87.6597006615,41.8135995785,-87.6597006615,41.8091080021,-87.6552090851,"('-87.6574548733', '41.8113537903')",18,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5274,41.8113537903,-87.6529632969,41.8135995785,-87.6507175087,41.8091080021,-87.6552090851,41.8135995785,-87.6552090851,41.8091080021,-87.6507175087,"('-87.6529632969', '41.8113537903')",18,105,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,41.8113537903,-87.6484717205,41.8135995785,-87.6462259322,41.8091080021,-87.6507175087,41.8135995785,-87.6507175087,41.8091080021,-87.6462259322,"('-87.6484717205', '41.8113537903')",18,105,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5276,41.8113537903,-87.643980144,41.8135995785,-87.6417343558,41.8091080021,-87.6462259322,41.8135995785,-87.6462259322,41.8091080021,-87.6417343558,"('-87.643980144', '41.8113537903')",18,105,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,5,0,0
5277,41.8113537903,-87.6394885676,41.8135995785,-87.6372427794,41.8091080021,-87.6417343558,41.8135995785,-87.6417343558,41.8091080021,-87.6372427794,"('-87.6394885676', '41.8113537903')",18,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5278,41.8113537903,-87.6349969912,41.8135995785,-87.632751203,41.8091080021,-87.6372427794,41.8135995785,-87.6372427794,41.8091080021,-87.632751203,"('-87.6349969912', '41.8113537903')",41,105,7,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0
5279,41.8113537903,-87.6305054148,41.8135995785,-87.6282596266,41.8091080021,-87.632751203,41.8135995785,-87.632751203,41.8091080021,-87.6282596266,"('-87.6305054148', '41.8113537903')",41,105,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0
5280,41.8113537903,-87.6260138384,41.8135995785,-87.6237680501,41.8091080021,-87.6282596266,41.8135995785,-87.6282596266,41.8091080021,-87.6237680501,"('-87.6260138384', '41.8113537903')",0,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0
5281,41.8113537903,-87.6215222619,41.8135995785,-87.6192764737,41.8091080021,-87.6237680501,41.8135995785,-87.6237680501,41.8091080021,-87.6192764737,"('-87.6215222619', '41.8113537903')",0,97,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,5,0,0
5282,41.8113537903,-87.6170306855,41.8135995785,-87.6147848973,41.8091080021,-87.6192764737,41.8135995785,-87.6192764737,41.8091080021,-87.6147848973,"('-87.6170306855', '41.8113537903')",0,97,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,9,2,0
5283,41.8113537903,-87.6125391091,41.8135995785,-87.6102933209,41.8091080021,-87.6147848973,41.8135995785,-87.6147848973,41.8091080021,-87.6102933209,"('-87.6125391091', '41.8113537903')",0,113,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,0,0
5284,41.8113537903,-87.6080475327,41.8135995785,-87.6058017445,41.8091080021,-87.6102933209,41.8135995785,-87.6102933209,41.8091080021,-87.6058017445,"('-87.6080475327', '41.8113537903')",0,113,24,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,8,1,3,10,0,0
5285,41.8113537903,-87.6035559562,41.8135995785,-87.601310168,41.8091080021,-87.6058017445,41.8135995785,-87.6058017445,41.8091080021,-87.601310168,"('-87.6035559562', '41.8113537903')",47,112,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,8,0,0,6,0,0
5286,41.8113537903,-87.5990643798,41.8135995785,-87.5968185916,41.8091080021,-87.601310168,41.8135995785,-87.601310168,41.8091080021,-87.5968185916,"('-87.5990643798', '41.8113537903')",47,112,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,4,3,0,0
5287,41.8113537903,-87.5945728034,41.8135995785,-87.5923270152,41.8091080021,-87.5968185916,41.8135995785,-87.5968185916,41.8091080021,-87.5923270152,"('-87.5945728034', '41.8113537903')",47,112,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,0,5,0,0
5288,41.8113537903,-87.590081227,41.8135995785,-87.5878354388,41.8091080021,-87.5923270152,41.8135995785,-87.5923270152,41.8091080021,-87.5878354388,"('-87.590081227', '41.8113537903')",47,112,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,0,1
5352,41.8068622139,-87.7517779781,41.8091080021,-87.7495321899,41.8046164257,-87.7540237663,41.8091080021,-87.7540237663,41.8046164257,-87.7495321899,"('-87.7517779781', '41.8068622139')",17,111,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5353,41.8068622139,-87.7472864017,41.8091080021,-87.7450406135,41.8046164257,-87.7495321899,41.8091080021,-87.7495321899,41.8046164257,-87.7450406135,"('-87.7472864017', '41.8068622139')",17,111,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5354,41.8068622139,-87.7427948253,41.8091080021,-87.7405490371,41.8046164257,-87.7450406135,41.8091080021,-87.7450406135,41.8046164257,-87.7405490371,"('-87.7427948253', '41.8068622139')",17,104,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,7,0,0
5355,41.8068622139,-87.7383032489,41.8091080021,-87.7360574607,41.8046164257,-87.7405490371,41.8091080021,-87.7405490371,41.8046164257,-87.7360574607,"('-87.7383032489', '41.8068622139')",17,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
5356,41.8068622139,-87.7338116724,41.8091080021,-87.7315658842,41.8046164257,-87.7360574607,41.8091080021,-87.7360574607,41.8046164257,-87.7315658842,"('-87.7338116724', '41.8068622139')",78,104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
5357,41.8068622139,-87.729320096,41.8091080021,-87.7270743078,41.8046164257,-87.7315658842,41.8091080021,-87.7315658842,41.8046164257,-87.7270743078,"('-87.729320096', '41.8068622139')",78,104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
5358,41.8068622139,-87.7248285196,41.8091080021,-87.7225827314,41.8046164257,-87.7270743078,41.8091080021,-87.7270743078,41.8046164257,-87.7225827314,"('-87.7248285196', '41.8068622139')",78,104,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0
5359,41.8068622139,-87.7203369432,41.8091080021,-87.718091155,41.8046164257,-87.7225827314,41.8091080021,-87.7225827314,41.8046164257,-87.718091155,"('-87.7203369432', '41.8068622139')",78,102,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,6,0,0
