,All Crime,Assault,Battery,Burglary,Deceptive,Homicide,Latitude,Longitude,Motor,Narcotics,Robbery,Theft,Trespassing,Weapons,lat,lon,coord,Neighborhoods,Beats,Cell Towers,waste_basket,library,grave_yard,fire_station,drinking_water,fountain,pub,bicycle_parking,pharmacy,bar,bank,bicycle_rental,bench,cafe,fuel,fast_food,school,restaurant,place_of_worship,parking,Divvy,Bike Rack,Bus Stop,L Stop,Metra
2798,105,10,18,3,12,0,41.6990643798,-87.7158453668,0,6,0,20,6,0,41.6990643798,-87.7158453668,"('-87.7158453668', '41.6990643798')",22,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,127,11,11,11,14,0,41.6990643798,-87.7113537903,3,8,0,30,7,1,41.6990643798,-87.7113537903,"('-87.7113537903', '41.6990643798')",22,253,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,146,3,31,5,16,0,41.6990643798,-87.7068622139,4,1,0,35,6,0,41.6990643798,-87.7068622139,"('-87.7068622139', '41.6990643798')",22,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,189,16,40,11,18,0,41.6990643798,-87.7023706375,4,6,1,30,6,0,41.6990643798,-87.7023706375,"('-87.7023706375', '41.6990643798')",22,253,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0
2802,220,13,46,14,11,0,41.6990643798,-87.6978790611,3,5,0,48,6,1,41.6990643798,-87.6978790611,"('-87.6978790611', '41.6990643798')",22,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2803,6,0,0,0,1,0,41.6990643798,-87.6933874847,0,0,0,1,1,0,41.6990643798,-87.6933874847,"('-87.6933874847', '41.6990643798')",71,253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,93,1,6,13,13,0,41.6990643798,-87.6888959082,0,1,2,31,5,0,41.6990643798,-87.6888959082,"('-87.6888959082', '41.6990643798')",71,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,155,8,13,13,15,0,41.6990643798,-87.6844043318,5,0,4,49,5,0,41.6990643798,-87.6844043318,"('-87.6844043318', '41.6990643798')",71,253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2806,336,19,49,20,41,0,41.6990643798,-87.6799127554,9,11,11,102,5,0,41.6990643798,-87.6799127554,"('-87.6799127554', '41.6990643798')",71,256,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,0
2807,107,3,8,13,10,0,41.6990643798,-87.675421179,2,2,4,32,3,0,41.6990643798,-87.675421179,"('-87.675421179', '41.6990643798')",23,256,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,335,18,40,46,17,0,41.6990643798,-87.6709296026,19,4,9,86,5,0,41.6990643798,-87.6709296026,"('-87.6709296026', '41.6990643798')",23,256,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2809,247,16,33,22,20,0,41.6990643798,-87.6664380261,8,7,4,57,9,1,41.6990643798,-87.6664380261,"('-87.6664380261', '41.6990643798')",23,256,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2810,401,18,70,48,21,0,41.6990643798,-87.6619464497,19,14,8,59,6,5,41.6990643798,-87.6619464497,"('-87.6619464497', '41.6990643798')",23,256,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,423,25,95,54,14,1,41.6990643798,-87.6574548733,15,20,14,62,7,9,41.6990643798,-87.6574548733,"('-87.6574548733', '41.6990643798')",23,262,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2812,479,31,106,35,24,0,41.6990643798,-87.6529632969,27,38,16,67,8,6,41.6990643798,-87.6529632969,"('-87.6529632969', '41.6990643798')",23,262,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2813,444,23,65,30,26,1,41.6990643798,-87.6484717205,21,29,32,92,8,4,41.6990643798,-87.6484717205,"('-87.6484717205', '41.6990643798')",23,262,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2814,1055,52,104,72,58,1,41.6990643798,-87.643980144,37,117,65,263,56,11,41.6990643798,-87.643980144,"('-87.643980144', '41.6990643798')",23,257,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0
2815,779,42,98,107,31,0,41.6990643798,-87.6394885676,45,31,26,180,8,7,41.6990643798,-87.6394885676,"('-87.6394885676', '41.6990643798')",62,257,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2816,789,47,106,93,32,3,41.6990643798,-87.6349969912,42,50,30,139,16,16,41.6990643798,-87.6349969912,"('-87.6349969912', '41.6990643798')",62,257,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2817,1559,161,447,163,31,7,41.6990643798,-87.6305054148,47,88,29,173,26,32,41.6990643798,-87.6305054148,"('-87.6305054148', '41.6990643798')",62,259,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2818,1992,144,486,179,40,9,41.6990643798,-87.6260138384,72,208,112,208,20,40,41.6990643798,-87.6260138384,"('-87.6260138384', '41.6990643798')",62,259,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
2819,2478,149,557,179,48,4,41.6990643798,-87.6215222619,62,354,92,270,87,72,41.6990643798,-87.6215222619,"('-87.6215222619', '41.6990643798')",62,259,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,0,3,4,0,0
2820,1437,85,308,178,26,5,41.6990643798,-87.6170306855,66,90,59,204,27,34,41.6990643798,-87.6170306855,"('-87.6170306855', '41.6990643798')",62,259,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2821,1181,92,237,140,41,3,41.6990643798,-87.6125391091,53,30,36,194,18,12,41.6990643798,-87.6125391091,"('-87.6125391091', '41.6990643798')",62,259,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0
2822,857,69,217,81,24,2,41.6990643798,-87.6080475327,45,56,21,107,7,26,41.6990643798,-87.6080475327,"('-87.6080475327', '41.6990643798')",27,259,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
2823,28,4,6,2,0,0,41.6990643798,-87.6035559562,0,0,0,4,1,0,41.6990643798,-87.6035559562,"('-87.6035559562', '41.6990643798')",27,259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2824,0,0,0,0,0,0,41.6990643798,-87.5990643798,0,0,0,0,0,0,41.6990643798,-87.5990643798,"('-87.5990643798', '41.6990643798')",27,259,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,82,6,5,1,3,0,41.6990643798,-87.5945728034,3,0,0,54,1,0,41.6990643798,-87.5945728034,"('-87.5945728034', '41.6990643798')",27,259,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2826,0,0,0,0,0,0,41.6990643798,-87.590081227,0,0,0,0,0,0,41.6990643798,-87.590081227,"('-87.590081227', '41.6990643798')",64,254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,0,0,0,0,0,0,41.6990643798,-87.5855896506,0,0,0,0,0,0,41.6990643798,-87.5855896506,"('-87.5855896506', '41.6990643798')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,0,0,0,0,0,0,41.6990643798,-87.5810980741,0,0,0,0,0,0,41.6990643798,-87.5810980741,"('-87.5810980741', '41.6990643798')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,0,0,0,0,0,0,41.6990643798,-87.5766064977,0,0,0,0,0,0,41.6990643798,-87.5766064977,"('-87.5766064977', '41.6990643798')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,0,0,0,0,0,0,41.6990643798,-87.5721149213,0,0,0,0,0,0,41.6990643798,-87.5721149213,"('-87.5721149213', '41.6990643798')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,0,0,0,0,0,0,41.6990643798,-87.5676233449,0,0,0,0,0,0,41.6990643798,-87.5676233449,"('-87.5676233449', '41.6990643798')",64,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,773,90,201,36,15,1,41.6990643798,-87.5631317685,23,51,16,80,39,15,41.6990643798,-87.5631317685,"('-87.5631317685', '41.6990643798')",64,254,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
2833,523,47,121,26,5,3,41.6990643798,-87.558640192,22,37,18,53,5,18,41.6990643798,-87.558640192,"('-87.558640192', '41.6990643798')",64,254,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2834,0,0,0,0,0,0,41.6990643798,-87.5541486156,0,0,0,0,0,0,41.6990643798,-87.5541486156,"('-87.5541486156', '41.6990643798')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,0,0,0,0,0,0,41.6990643798,-87.5496570392,0,0,0,0,0,0,41.6990643798,-87.5496570392,"('-87.5496570392', '41.6990643798')",64,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,163,20,21,13,3,0,41.6990643798,-87.5451654628,8,8,2,10,8,4,41.6990643798,-87.5451654628,"('-87.5451654628', '41.6990643798')",15,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,585,49,118,40,20,2,41.6990643798,-87.5406738864,23,41,9,71,8,15,41.6990643798,-87.5406738864,"('-87.5406738864', '41.6990643798')",15,246,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2838,51,4,7,6,5,0,41.6945728034,-87.7203369432,6,0,0,12,2,0,41.6945728034,-87.7203369432,"('-87.7203369432', '41.6945728034')",22,253,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0
2839,124,6,15,14,7,0,41.6945728034,-87.7158453668,2,3,0,44,1,1,41.6945728034,-87.7158453668,"('-87.7158453668', '41.6945728034')",22,253,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,149,7,16,10,16,0,41.6945728034,-87.7113537903,0,7,0,34,4,0,41.6945728034,-87.7113537903,"('-87.7113537903', '41.6945728034')",22,253,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,194,14,31,11,19,0,41.6945728034,-87.7068622139,4,5,2,33,8,0,41.6945728034,-87.7068622139,"('-87.7068622139', '41.6945728034')",22,253,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0
2842,261,19,42,5,21,0,41.6945728034,-87.7023706375,5,12,4,62,8,2,41.6945728034,-87.7023706375,"('-87.7023706375', '41.6945728034')",22,253,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,4,0,0
2843,251,27,46,11,15,0,41.6945728034,-87.6978790611,3,3,1,48,10,1,41.6945728034,-87.6978790611,"('-87.6978790611', '41.6945728034')",22,253,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2844,157,3,22,10,20,0,41.6945728034,-87.6888959082,7,1,0,41,11,0,41.6945728034,-87.6888959082,"('-87.6888959082', '41.6945728034')",23,256,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,345,13,37,27,29,0,41.6945728034,-87.6844043318,11,2,1,108,17,0,41.6945728034,-87.6844043318,"('-87.6844043318', '41.6945728034')",23,256,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,434,40,54,32,31,0,41.6945728034,-87.6799127554,7,16,14,128,13,7,41.6945728034,-87.6799127554,"('-87.6799127554', '41.6945728034')",23,256,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,3,0,0,0,0,0
2847,180,6,11,17,25,0,41.6945728034,-87.675421179,7,1,5,53,6,0,41.6945728034,-87.675421179,"('-87.675421179', '41.6945728034')",23,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2848,384,30,73,25,20,0,41.6945728034,-87.6709296026,21,16,7,71,5,0,41.6945728034,-87.6709296026,"('-87.6709296026', '41.6945728034')",23,256,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,2,0,0,1
2849,252,11,42,20,17,0,41.6945728034,-87.6664380261,8,7,5,51,8,5,41.6945728034,-87.6664380261,"('-87.6664380261', '41.6945728034')",23,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
2850,567,44,106,23,24,0,41.6945728034,-87.6619464497,40,80,15,93,14,7,41.6945728034,-87.6619464497,"('-87.6619464497', '41.6945728034')",23,256,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0
2851,945,86,198,94,27,7,41.6945728034,-87.6574548733,27,84,20,105,26,30,41.6945728034,-87.6574548733,"('-87.6574548733', '41.6945728034')",23,262,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,1125,83,261,87,42,2,41.6945728034,-87.6529632969,35,163,15,121,18,26,41.6945728034,-87.6529632969,"('-87.6529632969', '41.6945728034')",23,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2853,369,26,43,37,35,2,41.6945728034,-87.6484717205,18,22,5,66,8,4,41.6945728034,-87.6484717205,"('-87.6484717205', '41.6945728034')",23,262,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2854,859,61,135,57,56,1,41.6945728034,-87.643980144,36,56,43,178,30,7,41.6945728034,-87.643980144,"('-87.643980144', '41.6945728034')",23,257,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,7,0,0
2855,926,51,150,93,31,2,41.6945728034,-87.6394885676,39,108,52,124,36,12,41.6945728034,-87.6394885676,"('-87.6394885676', '41.6945728034')",62,257,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,3,0,0
2856,656,35,111,71,21,6,41.6945728034,-87.6349969912,34,35,31,110,13,17,41.6945728034,-87.6349969912,"('-87.6349969912', '41.6945728034')",62,257,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
2857,1335,113,358,130,25,1,41.6945728034,-87.6305054148,57,112,41,151,16,42,41.6945728034,-87.6305054148,"('-87.6305054148', '41.6945728034')",62,259,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2858,2663,268,602,135,66,5,41.6945728034,-87.6260138384,78,334,85,393,66,82,41.6945728034,-87.6260138384,"('-87.6260138384', '41.6945728034')",62,259,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,2,4,0,0
2859,3134,251,574,112,113,4,41.6945728034,-87.6215222619,93,389,181,574,94,50,41.6945728034,-87.6215222619,"('-87.6215222619', '41.6945728034')",62,259,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,7,13,0,5,10,0,0
2860,980,98,226,70,18,1,41.6945728034,-87.6170306855,32,72,46,154,29,16,41.6945728034,-87.6170306855,"('-87.6170306855', '41.6945728034')",62,259,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,4,4,0,0
2861,1931,180,476,159,54,6,41.6945728034,-87.6125391091,53,132,70,227,48,35,41.6945728034,-87.6125391091,"('-87.6125391091', '41.6945728034')",62,259,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,6,0,0
2862,184,16,24,15,7,1,41.6945728034,-87.6080475327,6,12,17,42,8,1,41.6945728034,-87.6080475327,"('-87.6080475327', '41.6945728034')",27,259,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10,0,1
2863,979,148,114,3,29,0,41.6945728034,-87.6035559562,24,120,5,67,122,10,41.6945728034,-87.6035559562,"('-87.6035559562', '41.6945728034')",27,259,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0
2864,208,7,9,1,92,0,41.6945728034,-87.5990643798,10,7,3,48,8,4,41.6945728034,-87.5990643798,"('-87.5990643798', '41.6945728034')",27,259,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0
2865,1175,31,32,1,71,0,41.6945728034,-87.5945728034,9,8,4,967,11,2,41.6945728034,-87.5945728034,"('-87.5945728034', '41.6945728034')",64,254,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,0,0,0,0,0,0,41.6945728034,-87.590081227,0,0,0,0,0,0,41.6945728034,-87.590081227,"('-87.590081227', '41.6945728034')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2867,0,0,0,0,0,0,41.6945728034,-87.5855896506,0,0,0,0,0,0,41.6945728034,-87.5855896506,"('-87.5855896506', '41.6945728034')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,0,0,0,0,0,0,41.6945728034,-87.5810980741,0,0,0,0,0,0,41.6945728034,-87.5810980741,"('-87.5810980741', '41.6945728034')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,9,0,1,1,0,0,41.6945728034,-87.5766064977,0,1,0,0,0,0,41.6945728034,-87.5766064977,"('-87.5766064977', '41.6945728034')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,0,0,0,0,0,0,41.6945728034,-87.5721149213,0,0,0,0,0,0,41.6945728034,-87.5721149213,"('-87.5721149213', '41.6945728034')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,0,0,0,0,0,0,41.6945728034,-87.5676233449,0,0,0,0,0,0,41.6945728034,-87.5676233449,"('-87.5676233449', '41.6945728034')",64,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,0,0,0,0,0,0,41.6945728034,-87.5631317685,0,0,0,0,0,0,41.6945728034,-87.5631317685,"('-87.5631317685', '41.6945728034')",64,254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,11,3,1,1,0,0,41.6945728034,-87.558640192,1,1,0,0,0,0,41.6945728034,-87.558640192,"('-87.558640192', '41.6945728034')",64,254,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2874,0,0,0,0,0,0,41.6945728034,-87.5541486156,0,0,0,0,0,0,41.6945728034,-87.5541486156,"('-87.5541486156', '41.6945728034')",64,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,0,0,0,0,0,0,41.6945728034,-87.5496570392,0,0,0,0,0,0,41.6945728034,-87.5496570392,"('-87.5496570392', '41.6945728034')",64,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876,41,2,4,7,0,0,41.6945728034,-87.5451654628,0,1,1,7,0,1,41.6945728034,-87.5451654628,"('-87.5451654628', '41.6945728034')",15,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,413,22,71,42,18,2,41.6945728034,-87.5406738864,6,24,6,63,9,3,41.6945728034,-87.5406738864,"('-87.5406738864', '41.6945728034')",15,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,3,1,0,0,0,0,41.690081227,-87.7383032489,0,0,0,1,0,0,41.690081227,-87.7383032489,"('-87.7383032489', '41.690081227')",22,253,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
2879,0,0,0,0,0,0,41.690081227,-87.7338116724,0,0,0,0,0,0,41.690081227,-87.7338116724,"('-87.7338116724', '41.690081227')",22,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2880,11,0,0,0,0,0,41.690081227,-87.729320096,0,0,0,7,0,0,41.690081227,-87.729320096,"('-87.729320096', '41.690081227')",22,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,0,0,0,0,0,0,41.690081227,-87.7248285196,0,0,0,0,0,0,41.690081227,-87.7248285196,"('-87.7248285196', '41.690081227')",22,253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,60,7,12,4,2,0,41.690081227,-87.7203369432,3,5,0,14,1,0,41.690081227,-87.7203369432,"('-87.7203369432', '41.690081227')",22,253,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,0,0,3,0,0
2883,341,23,69,9,6,0,41.690081227,-87.7158453668,3,23,3,123,13,2,41.690081227,-87.7158453668,"('-87.7158453668', '41.690081227')",22,253,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,2,4,0,0
2884,204,9,46,14,10,0,41.690081227,-87.7113537903,3,13,1,41,2,0,41.690081227,-87.7113537903,"('-87.7113537903', '41.690081227')",22,253,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,0
2885,266,13,28,21,29,0,41.690081227,-87.7068622139,7,7,7,58,7,1,41.690081227,-87.7068622139,"('-87.7068622139', '41.690081227')",22,253,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,0,6,4,0,0
2886,484,33,96,18,38,0,41.690081227,-87.7023706375,10,15,16,105,13,2,41.690081227,-87.7023706375,"('-87.7023706375', '41.690081227')",22,253,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,4,9,0,0
2887,414,31,58,18,48,0,41.690081227,-87.6978790611,4,10,4,94,11,2,41.690081227,-87.6978790611,"('-87.6978790611', '41.690081227')",22,253,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,4,0,0
2888,21,2,1,2,1,0,41.690081227,-87.6933874847,0,2,2,5,0,0,41.690081227,-87.6933874847,"('-87.6933874847', '41.690081227')",23,256,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2889,269,8,38,13,39,0,41.690081227,-87.6888959082,3,7,5,87,11,1,41.690081227,-87.6888959082,"('-87.6888959082', '41.690081227')",23,256,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2890,299,13,28,29,8,0,41.690081227,-87.6844043318,6,8,6,111,9,3,41.690081227,-87.6844043318,"('-87.6844043318', '41.690081227')",23,256,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,4,0,0
2891,469,28,53,23,71,0,41.690081227,-87.6799127554,18,7,16,151,7,4,41.690081227,-87.6799127554,"('-87.6799127554', '41.690081227')",23,256,10,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,2,0,5,3,0,0
2892,208,8,27,18,21,3,41.690081227,-87.675421179,9,6,8,46,4,1,41.690081227,-87.675421179,"('-87.675421179', '41.690081227')",23,256,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0
2893,872,74,145,44,40,1,41.690081227,-87.6709296026,28,63,12,145,23,7,41.690081227,-87.6709296026,"('-87.6709296026', '41.690081227')",23,256,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,5,4,0,0
2894,1727,211,459,53,50,2,41.690081227,-87.6664380261,32,123,46,383,49,22,41.690081227,-87.6664380261,"('-87.6664380261', '41.690081227')",23,256,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0
2895,797,76,196,29,25,2,41.690081227,-87.6619464497,44,107,37,90,35,10,41.690081227,-87.6619464497,"('-87.6619464497', '41.690081227')",23,262,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0
2896,1002,87,225,72,25,4,41.690081227,-87.6574548733,52,78,41,169,32,17,41.690081227,-87.6574548733,"('-87.6574548733', '41.690081227')",23,262,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,4,0,0
2897,1000,62,183,75,25,4,41.690081227,-87.6529632969,48,130,41,175,32,21,41.690081227,-87.6529632969,"('-87.6529632969', '41.690081227')",23,262,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,4,0,0
2898,823,53,195,70,26,1,41.690081227,-87.6484717205,32,75,34,122,11,20,41.690081227,-87.6484717205,"('-87.6484717205', '41.690081227')",23,262,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0
2899,1047,84,146,73,56,1,41.690081227,-87.643980144,44,110,54,208,21,10,41.690081227,-87.643980144,"('-87.643980144', '41.690081227')",23,257,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,7,0,0
2900,1734,192,537,66,35,2,41.690081227,-87.6394885676,48,160,44,278,34,52,41.690081227,-87.6394885676,"('-87.6394885676', '41.690081227')",62,257,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
2901,1106,91,276,105,23,3,41.690081227,-87.6349969912,49,63,45,139,19,24,41.690081227,-87.6349969912,"('-87.6349969912', '41.690081227')",62,257,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2902,1733,168,388,167,44,4,41.690081227,-87.6305054148,75,133,58,187,36,36,41.690081227,-87.6305054148,"('-87.6305054148', '41.690081227')",62,266,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
