,RackID,Address,Ward,Community Area,Community Name,TotInstall,Latitude,Longitude,Historical,F12,F13,LOCATION
211,6283,10701 S Wentworth Ave,34,49,Roseland,1,41.699711,-87.627957,1,41.699711,-87.627957,"(41.699711, -87.627957)"
212,4129,10708 S Western Ave,19,75,Morgan Park,1,41.698728,-87.681558,1,41.698728,-87.681558,"(41.698728, -87.681558)"
213,4143,10708 S Western Ave,19,75,Morgan Park,1,41.698728,-87.681558,1,41.698728,-87.681558,"(41.698728, -87.681558)"
214,3791,10714 S Sawyer Ave,19,74,Mount Greenwood,2,41.699355,-87.702469,1,41.699355,-87.702469,"(41.699355, -87.702469)"
215,6103,10735 S Western Ave,19,75,Morgan Park,1,41.698022,-87.681175,1,41.698022,-87.681175,"(41.698022, -87.681175)"
216,4446,10740 S Calhoun Ave,10,51,South Deering,2,41.700168,-87.562148,1,41.700168,-87.562148,"(41.700168, -87.562148)"
217,4451,10740 S Calhoun Ave,10,51,South Deering,2,41.700168,-87.562148,1,41.700168,-87.562148,"(41.700168, -87.562148)"
218,5318,10740 S Calhoun Ave,10,51,South Deering,2,41.700168,-87.562148,1,41.700168,-87.562148,"(41.700168, -87.562148)"
219,6979,10758 S Michigan Ave,9,49,Roseland,1,41.698856,-87.621065,0,41.698856,-87.621065,"(41.698856, -87.621065)"
220,3767,1076 W Roosevelt Rd,25,28,Near West Side,1,41.867252,-87.653925,1,41.867252,-87.653925,"(41.867252, -87.653925)"
221,3927,1076 W Taylor St,25,28,Near West Side,1,41.869609,-87.653733,1,41.869609,-87.653733,"(41.869609, -87.653733)"
222,4114,10800 S Western Ave,19,75,Morgan Park,1,41.697187,-87.681414,1,41.697187,-87.681414,"(41.697187, -87.681414)"
223,4128,10800 S Western Ave,19,75,Morgan Park,3,41.697187,-87.681414,1,41.697187,-87.681414,"(41.697187, -87.681414)"
224,4566,10800 S Western Ave,19,75,Morgan Park,2,41.697187,-87.681414,1,41.697187,-87.681414,"(41.697187, -87.681414)"
225,6297,10806 S Michigan Ave,9,49,Roseland,1,41.697793,-87.62103,1,41.697793,-87.62103,"(41.697793, -87.621030)"
226,4453,10810 S Avenue H H,10,52,East Side,3,41.69875,-87.533011,1,41.69875,-87.533011,"(41.698750, -87.533011)"
227,4459,10845 S Union Ave,34,49,Roseland,2,41.697001,-87.639901,1,41.697001,-87.639901,"(41.697001, -87.639901)"
228,3983,11 N Wabash Ave,42,32,Loop,1,41.882291,-87.62599,1,41.882291,-87.62599,"(41.882291, -87.625990)"
229,5436,11 S LaSalle St,42,32,Loop,2,41.881622,-87.632148,1,41.881622,-87.632148,"(41.881622, -87.632148)"
230,817,110 E 23rd St,2,33,Near South Side,1,41.851248,-87.623476,0,41.851248,-87.623476,"(41.851248, -87.623476)"
231,4399,110 N Paulina St,27,28,Near West Side,2,41.883627,-87.669535,1,41.883627,-87.669535,"(41.883627, -87.669535)"
232,505,110 N Peoria St,27,28,Near West Side,2,41.88346,-87.649872,0,41.88346,-87.649872,"(41.883460, -87.649872)"
233,4018,110 N Wacker Dr,42,32,Loop,1,41.883554,-87.637228,1,41.883554,-87.637228,"(41.883554, -87.637228)"
234,4026,110 S Wacker Dr,2,32,Loop,1,41.880421,-87.63715,1,41.880421,-87.63715,"(41.880421, -87.637150)"
235,2145,1100 W Belmont Ave,44,6,Lake View,2,41.939921,-87.656606,1,41.939921,-87.656606,"(41.939921, -87.656606)"
236,4592,1100 W Leland Ave,46,3,Uptown,1,41.967365,-87.657661,1,41.967365,-87.657661,"(41.967365, -87.657661)"
237,4786,1100 W Thorndale Ave,48,77,Edgewater,3,41.990127,-87.658359,1,41.990127,-87.658359,"(41.990127, -87.658359)"
238,4043,1100 W Washington Blvd,27,28,Near West Side,1,41.883141,-87.65452,1,41.883141,-87.65452,"(41.883141, -87.654520)"
239,4051,1100 W Waveland Ave,44,6,Lake View,1,41.949048,-87.656795,1,41.949048,-87.656795,"(41.949048, -87.656795)"
240,7091,11001 S Michigan Ave,9,49,Roseland,1,41.694364,-87.620715,0,41.694364,-87.620715,"(41.694364, -87.620715)"
241,6892,1101 S Canal St,2,28,Near West Side,5,41.868482,-87.639083,0,41.868482,-87.639083,"(41.868482, -87.639083)"
242,3411,1101 S Michigan Ave,2,32,Loop,1,41.869222,-87.624033,1,41.869222,-87.624033,"(41.869222, -87.624033)"
243,6559,1101 W Lake St,27,28,Near West Side,1,41.885402,-87.654616,0,41.885402,-87.654616,"(41.885402, -87.654616)"
244,4509,1101 W Taylor St,25,28,Near West Side,1,41.869379,-87.654351,1,41.869379,-87.654351,"(41.869379, -87.654351)"
245,3085,11010 S Kedzie Ave,19,74,Mount Greenwood,2,41.693027,-87.701054,1,41.693027,-87.701054,"(41.693027, -87.701054)"
246,212,11020 S Kedzie Ave,19,74,Mount Greenwood,2,41.692883,-87.701048,0,41.692883,-87.701048,"(41.692883, -87.701048)"
247,5484,1103 N Ashland Ave,1,24,West Town,1,41.901649,-87.667333,1,41.901649,-87.667333,"(41.901649, -87.667333)"
248,1992,1103 W Addison St,44,6,Lake View,1,41.947038,-87.657425,1,41.947038,-87.657425,"(41.947038, -87.657425)"
249,776,1104 S Wabash Ave,2,32,Loop,3,41.869004,-87.626027,0,41.869004,-87.626027,"(41.869004, -87.626027)"
250,5270,1104 S Wabash Ave,2,32,Loop,2,41.869004,-87.626027,1,41.869004,-87.626027,"(41.869004, -87.626027)"
251,7426,11045 S Kedzie Ave,19,74,Mount Greenwood,1,41.692123,-87.700774,0,41.692123,-87.700774,"(41.692123, -87.700774)"
252,2928,11046 S Hale Ave,19,75,Morgan Park,1,41.692738,-87.670569,1,41.692738,-87.670569,"(41.692738, -87.670569)"
253,2929,11046 S Hale Ave,19,75,Morgan Park,2,41.692738,-87.670569,1,41.692738,-87.670569,"(41.692738, -87.670569)"
254,3255,1105 W Lawrence Ave,46,3,Uptown,1,41.968923,-87.657827,1,41.968923,-87.657827,"(41.968923, -87.657827)"
255,7365,11050 S Halsted St,34,75,Morgan Park,1,41.693201,-87.642652,0,41.693201,-87.642652,"(41.693201, -87.642652)"
256,3413,11060 S Michigan Ave,9,49,Roseland,1,41.693276,-87.621186,1,41.693276,-87.621186,"(41.693276, -87.621186)"
257,3000,11071 S Hoyne Ave,19,75,Morgan Park,2,41.692458,-87.674035,1,41.692458,-87.674035,"(41.692458, -87.674035)"
258,1173,111 E Pearson St,42,8,Near North Side,1,41.897369,-87.625414,0,41.897369,-87.625414,"(41.897369, -87.625414)"
259,1032,111 E Wacker Dr,42,32,Loop,1,41.88805,-87.624217,0,41.88805,-87.624217,"(41.888050, -87.624217)"
260,4984,111 N Canal St,42,28,Near West Side,1,41.883536,-87.639589,1,41.883536,-87.639589,"(41.883536, -87.639589)"
261,5284,111 N Jefferson St,42,28,Near West Side,1,41.883512,-87.642524,1,41.883512,-87.642524,"(41.883512, -87.642524)"
262,6478,111 N Wabash Ave,42,32,Loop,2,41.883563,-87.626041,0,41.883563,-87.626041,"(41.883563, -87.626041)"
263,6203,111 S Halsted St,27,28,Near West Side,1,41.880337,-87.647151,1,41.880337,-87.647151,"(41.880337, -87.647151)"
264,4352,111 W Jackson Blvd,2,32,Loop,2,41.878022,-87.631087,1,41.878022,-87.631087,"(41.878022, -87.631087)"
265,4692,111 W Jackson Blvd,2,32,Loop,2,41.878022,-87.631087,1,41.878022,-87.631087,"(41.878022, -87.631087)"
266,5282,111 W Jackson Blvd,2,32,Loop,2,41.878022,-87.631087,1,41.878022,-87.631087,"(41.878022, -87.631087)"
267,5437,111 W Washington St,42,32,Loop,1,41.88309,-87.631314,1,41.88309,-87.631314,"(41.883090, -87.631314)"
268,5452,111 W Washington St,42,32,Loop,0,41.88309,-87.631314,1,41.88309,-87.631314,"(41.883090, -87.631314)"
269,7209,1110 W 35th St,11,60,Bridgeport,1,41.830787,-87.653817,0,41.830787,-87.653817,"(41.830787, -87.653817)"
270,4820,1110 W Lill Ave,32,7,Lincoln Park,2,41.928163,-87.656587,1,41.928163,-87.656587,"(41.928163, -87.656587)"
271,2493,11101 S Cottage Grove Ave,9,50,Pullman,1,41.692645,-87.609758,1,41.692645,-87.609758,"(41.692645, -87.609758)"
272,2927,11101 S Hale Ave,19,75,Morgan Park,1,41.691507,-87.670808,1,41.691507,-87.670808,"(41.691507, -87.670808)"
273,4106,11101 S Western Ave,19,75,Morgan Park,1,41.691665,-87.681022,1,41.691665,-87.681022,"(41.691665, -87.681022)"
274,3459,11104 S Michigan Ave,9,49,Roseland,1,41.692403,-87.621205,1,41.692403,-87.621205,"(41.692403, -87.621205)"
275,5316,11107 S Longwood Dr,19,75,Morgan Park,2,41.69163,-87.671782,1,41.69163,-87.671782,"(41.691630, -87.671782)"
276,861,1111 N Wells St,43,8,Near North Side,1,41.902446,-87.634294,0,41.902446,-87.634294,"(41.902446, -87.634294)"
277,7236,1111 S Homan Ave,24,29,North Lawndale,1,41.867831,-87.710387,0,41.867831,-87.710387,"(41.867831, -87.710387)"
278,3406,1111 S Michigan Ave,2,32,Loop,1,41.868888,-87.62404,1,41.868888,-87.62404,"(41.868888, -87.624040)"
279,1991,1111 W Addison St,44,6,Lake View,1,41.947036,-87.657547,1,41.947036,-87.657547,"(41.947036, -87.657547)"
280,6184,1111 W Addison St,44,6,Lake View,2,41.947036,-87.657547,1,41.947036,-87.657547,"(41.947036, -87.657547)"
281,4324,1111 W Wilson Ave,46,3,Uptown,2,41.965248,-87.65793,1,41.965248,-87.65793,"(41.965248, -87.657930)"
282,3397,11114 S Michigan Ave,9,49,Roseland,1,41.692158,-87.621199,1,41.692158,-87.621199,"(41.692158, -87.621199)"
283,5858,1112 N California Ave,26,24,West Town,1,41.901383,-87.697023,1,41.901383,-87.697023,"(41.901383, -87.697023)"
284,7351,11125 S Halsted St,34,75,Morgan Park,1,41.691609,-87.64211,0,41.691609,-87.64211,"(41.691609, -87.642110)"
285,7088,11127 S Michigan Ave,9,49,Roseland,1,41.692133,-87.620838,0,41.692133,-87.620838,"(41.692133, -87.620838)"
286,4054,1113 W Webster Ave,32,7,Lincoln Park,3,41.921521,-87.656396,1,41.921521,-87.656396,"(41.921521, -87.656396)"
287,3884,11132 S St. Lawrence Ave,9,50,Pullman,1,41.69173,-87.608513,1,41.69173,-87.608513,"(41.691730, -87.608513)"
288,3399,11133 S Michigan Ave,9,49,Roseland,1,41.692044,-87.620836,1,41.692044,-87.620836,"(41.692044, -87.620836)"
289,4803,1114 W Belmont Ave,44,6,Lake View,1,41.93996,-87.657066,1,41.93996,-87.657066,"(41.939960, -87.657066)"
290,7350,11142 S Halsted St,34,75,Morgan Park,1,41.691544,-87.642598,0,41.691544,-87.642598,"(41.691544, -87.642598)"
291,4127,11150 S Western Ave,19,75,Morgan Park,1,41.690621,-87.681155,1,41.690621,-87.681155,"(41.690621, -87.681155)"
292,3885,11156 S St. Lawrence Ave,9,50,Pullman,1,41.691488,-87.608561,1,41.691488,-87.608561,"(41.691488, -87.608561)"
293,2948,11157 S Halsted St,34,49,Roseland,2,41.691346,-87.6421,1,41.691346,-87.6421,"(41.691346, -87.642100)"
294,2282,1117 S Central Ave,29,25,Austin,3,41.866414,-87.764112,1,41.866414,-87.764112,"(41.866414, -87.764112)"
295,3258,1117 W Lawrence Ave,46,3,Uptown,2,41.968919,-87.658265,1,41.968919,-87.658265,"(41.968919, -87.658265)"
296,2027,1118 W Argyle St,48,3,Uptown,1,41.973377,-87.658147,1,41.973377,-87.658147,"(41.973377, -87.658147)"
297,3930,1118 W Thorndale Ave,48,77,Edgewater,2,41.990117,-87.658669,1,41.990117,-87.658669,"(41.990117, -87.658669)"
298,5161,1119 E 46th St,4,39,Kenwood,4,41.811326,-87.598645,1,41.811326,-87.598645,"(41.811326, -87.598645)"
299,2252,1119 W Bryn Mawr Ave,48,77,Edgewater,2,41.983518,-87.658475,1,41.983518,-87.658475,"(41.983518, -87.658475)"
300,5941,1119 W Cullerton St,25,31,Lower West Side,2,41.855086,-87.653898,1,41.855086,-87.653898,"(41.855086, -87.653898)"
301,2913,1119 W Granville Ave,48,77,Edgewater,2,41.994383,-87.658816,1,41.994383,-87.658816,"(41.994383, -87.658816)"
302,3424,112 S Michigan Ave,42,32,Loop,1,41.880662,-87.624619,1,41.880662,-87.624619,"(41.880662, -87.624619)"
303,4374,112 S Michigan Ave,42,32,Loop,3,41.880662,-87.624619,1,41.880662,-87.624619,"(41.880662, -87.624619)"
304,6773,112 W Illinois St,42,8,Near North Side,2,41.890953,-87.631677,0,41.890953,-87.631677,"(41.890953, -87.631677)"
305,5043,1120 N Ashland Ave,1,24,West Town,2,41.901964,-87.667656,1,41.901964,-87.667656,"(41.901964, -87.667656)"
306,1325,1120 W 112th St,34,75,Morgan Park,2,41.689556,-87.650119,1,41.689556,-87.650119,"(41.689556, -87.650119)"
307,1332,1120 W 122nd St,34,53,West Pullman,2,41.672371,-87.649842,1,41.672371,-87.649842,"(41.672371, -87.649842)"
308,3925,1120 W Taylor St,25,28,Near West Side,1,41.869587,-87.654982,1,41.869587,-87.654982,"(41.869587, -87.654982)"
309,3897,11201 S State St,9,49,Roseland,1,41.690666,-87.622923,1,41.690666,-87.622923,"(41.690666, -87.622923)"
310,6966,11206 S Michigan Ave,9,49,Roseland,1,41.690531,-87.621196,0,41.690531,-87.621196,"(41.690531, -87.621196)"
311,7182,1121 N Ashland Ave,1,24,West Town,1,41.902081,-87.667296,0,41.902081,-87.667296,"(41.902081, -87.667296)"
312,2460,1121 S Columbus Dr,2,32,Loop,1,41.87262,-87.620406,1,41.87262,-87.620406,"(41.872620, -87.620406)"
313,3210,1121 S Lake Shore Dr,2,33,Near South Side,1,41.868654,-87.617398,1,41.868654,-87.617398,"(41.868654, -87.617398)"
314,3890,1121 S State St,2,32,Loop,4,41.868759,-87.627208,1,41.868759,-87.627208,"(41.868759, -87.627208)"
315,2167,1121 W Berwyn Ave,48,77,Edgewater,1,41.978025,-87.658345,1,41.978025,-87.658345,"(41.978025, -87.658345)"
316,3448,11219 S Michigan Ave,9,49,Roseland,4,41.690441,-87.620827,1,41.690441,-87.620827,"(41.690441, -87.620827)"
317,6432,1122 E 47th St,4,39,Kenwood,1,41.809753,-87.59854,0,41.809753,-87.59854,"(41.809753, -87.598540)"
318,7025,1122 W 63rd St,16,68,Englewood,1,41.77977,-87.652943,0,41.77977,-87.652943,"(41.779770, -87.652943)"
319,4033,11220 S Wallace St,34,49,Roseland,3,41.690092,-87.637636,1,41.690092,-87.637636,"(41.690092, -87.637636)"
320,3452,11224 S Michigan Ave,9,49,Roseland,1,41.690099,-87.621192,1,41.690099,-87.621192,"(41.690099, -87.621192)"
321,6300,11226 S Michigan Ave,9,49,Roseland,1,41.690051,-87.621184,1,41.690051,-87.621184,"(41.690051, -87.621184)"
322,3896,11227 S State St,9,49,Roseland,1,41.690036,-87.622857,1,41.690036,-87.622857,"(41.690036, -87.622857)"
323,4838,1123 N California Ave,1,24,West Town,2,41.901746,-87.696665,1,41.901746,-87.696665,"(41.901746, -87.696665)"
324,5850,1123 N California Ave,1,24,West Town,1,41.901746,-87.696665,1,41.901746,-87.696665,"(41.901746, -87.696665)"
325,2935,11249 S Halsted St,34,49,Roseland,1,41.689638,-87.642034,1,41.689638,-87.642034,"(41.689638, -87.642034)"
326,1579,11250 S Ada St,34,75,Morgan Park,2,41.687054,-87.655762,1,41.687054,-87.655762,"(41.687054, -87.655762)"
327,5185,11250 S Ada St,34,75,Morgan Park,2,41.687054,-87.655762,1,41.687054,-87.655762,"(41.687054, -87.655762)"
328,3213,11255 S Langley Ave,9,50,Pullman,1,41.690014,-87.605743,1,41.690014,-87.605743,"(41.690014, -87.605743)"
329,3429,11256 S Michigan Ave,9,49,Roseland,1,41.689517,-87.621185,1,41.689517,-87.621185,"(41.689517, -87.621185)"
330,1114,1126 E 47th St,4,39,Kenwood,1,41.809754,-87.598464,0,41.809754,-87.598464,"(41.809754, -87.598464)"
331,2168,1127 W Berwyn Ave,48,77,Edgewater,1,41.978023,-87.658448,1,41.978023,-87.658448,"(41.978023, -87.658448)"
332,2169,1127 W Berwyn Ave,48,77,Edgewater,1,41.978023,-87.658448,1,41.978023,-87.658448,"(41.978023, -87.658448)"
333,2907,1127 W Grand Ave,27,24,West Town,1,41.890955,-87.655565,1,41.890955,-87.655565,"(41.890955, -87.655565)"
334,3926,1129 W Taylor St,25,28,Near West Side,1,41.869326,-87.655432,1,41.869326,-87.655432,"(41.869326, -87.655432)"
335,3688,1130 N Pulaski Rd,27,23,Humboldt Park,2,41.901438,-87.726428,1,41.901438,-87.726428,"(41.901438, -87.726428)"
336,5283,1130 S Michigan Ave,2,32,Loop,1,41.86847,-87.624161,1,41.86847,-87.624161,"(41.868470, -87.624161)"
337,5256,1130 W Chicago Ave,27,24,West Town,3,41.896388,-87.656249,1,41.896388,-87.656249,"(41.896388, -87.656249)"
338,129,1130 W Taylor St,25,28,Near West Side,1,41.869578,-87.655477,0,41.869578,-87.655477,"(41.869578, -87.655477)"
339,4389,11300 S Halsted St,34,75,Morgan Park,1,41.68851,-87.642512,1,41.68851,-87.642512,"(41.688510, -87.642512)"
340,3405,11301 S Michigan Ave,9,49,Roseland,1,41.688872,-87.620879,1,41.688872,-87.620879,"(41.688872, -87.620879)"
341,5478,1132 N Ashland Ave,1,24,West Town,1,41.902177,-87.667577,1,41.902177,-87.667577,"(41.902177, -87.667577)"
342,7338,1132 S Homan Ave,24,29,North Lawndale,1,41.867171,-87.710681,0,41.867171,-87.710681,"(41.867171, -87.710681)"
343,124,1132 W Grand Ave,27,24,West Town,2,41.891204,-87.655995,0,41.891204,-87.655995,"(41.891204, -87.655995)"
344,748,11320 S Halsted St,34,75,Morgan Park,1,41.688218,-87.6425,0,41.688218,-87.6425,"(41.688218, -87.642500)"
345,5183,11320 S Western Ave,19,75,Morgan Park,2,41.687596,-87.681204,1,41.687596,-87.681204,"(41.687596, -87.681204)"
346,4183,1134 W 18th Pl,25,31,Lower West Side,1,41.857437,-87.653805,1,41.857437,-87.653805,"(41.857437, -87.653805)"
347,4040,1134 W Washington Blvd,27,28,Near West Side,3,41.883124,-87.655743,1,41.883124,-87.655743,"(41.883124, -87.655743)"
348,4047,1134 W Washington Blvd,27,28,Near West Side,2,41.883124,-87.655743,1,41.883124,-87.655743,"(41.883124, -87.655743)"
349,6291,11346 S Michigan Ave,9,49,Roseland,1,41.687767,-87.621138,1,41.687767,-87.621138,"(41.687767, -87.621138)"
350,7366,11350 S Halsted St,34,75,Morgan Park,1,41.687782,-87.642484,0,41.687782,-87.642484,"(41.687782, -87.642484)"
351,6951,1138 W Belmont Ave,44,6,Lake View,1,41.939938,-87.658015,0,41.939938,-87.658015,"(41.939938, -87.658015)"
352,309,114 N Wabash Ave,42,32,Loop,1,41.883641,-87.626403,0,41.883641,-87.626403,"(41.883641, -87.626403)"
353,6633,114 S Racine Ave,27,28,Near West Side,1,41.880046,-87.657283,0,41.880046,-87.657283,"(41.880046, -87.657283)"
354,4673,114 W Illinois St,42,8,Near North Side,1,41.890952,-87.631744,1,41.890952,-87.631744,"(41.890952, -87.631744)"
355,4515,1140 W Jackson Blvd,2,28,Near West Side,1,41.877967,-87.655631,1,41.877967,-87.655631,"(41.877967, -87.655631)"
356,5313,11411 S Eggleston Ave,34,49,Roseland,2,41.686671,-87.633548,1,41.686671,-87.633548,"(41.686671, -87.633548)"
357,4432,11413 S Eggleston Ave,34,49,Roseland,3,41.686642,-87.633547,1,41.686642,-87.633547,"(41.686642, -87.633547)"
358,2934,11421 S Halsted St,34,49,Roseland,1,41.686405,-87.641945,1,41.686405,-87.641945,"(41.686405, -87.641945)"
359,7367,11421 S Halsted St,34,49,Roseland,1,41.686405,-87.641945,0,41.686405,-87.641945,"(41.686405, -87.641945)"
360,5871,1143 N California Ave,26,24,West Town,1,41.902227,-87.696676,1,41.902227,-87.696676,"(41.902227, -87.696676)"
361,324,1144 W Fulton St,27,28,Near West Side,2,41.886822,-87.655991,0,41.886822,-87.655991,"(41.886822, -87.655991)"
362,2933,11446 S Halsted St,34,75,Morgan Park,2,41.686021,-87.642425,1,41.686021,-87.642425,"(41.686021, -87.642425)"
363,4151,1145 W Wilson Ave,46,3,Uptown,5,41.965256,-87.659017,1,41.965256,-87.659017,"(41.965256, -87.659017)"
364,4627,1145 W Wilson Ave,46,3,Uptown,4,41.965256,-87.659017,1,41.965256,-87.659017,"(41.965256, -87.659017)"
365,4118,1147 N Western Ave,1,24,West Town,3,41.902305,-87.686813,1,41.902305,-87.686813,"(41.902305, -87.686813)"
366,4343,1147 N Western Ave,1,24,West Town,2,41.902305,-87.686813,1,41.902305,-87.686813,"(41.902305, -87.686813)"
367,2903,1147 W Grand Ave,27,24,West Town,2,41.89094,-87.656244,1,41.89094,-87.656244,"(41.890940, -87.656244)"
368,5357,1147 W Ohio St,27,24,West Town,2,41.892046,-87.656321,1,41.892046,-87.656321,"(41.892046, -87.656321)"
369,4364,1148 N Honore St,1,24,West Town,2,41.902611,-87.673739,1,41.902611,-87.673739,"(41.902611, -87.673739)"
370,6234,115 N Carpenter St,27,28,Near West Side,1,41.883476,-87.653044,1,41.883476,-87.653044,"(41.883476, -87.653044)"
371,3691,115 S Pulaski Rd,28,26,West Garfield Park,2,41.879312,-87.725428,1,41.879312,-87.725428,"(41.879312, -87.725428)"
372,1305,115 W 108th St,34,49,Roseland,1,41.696967,-87.626143,1,41.696967,-87.626143,"(41.696967, -87.626143)"
373,1392,1150 E 44th St,4,39,Kenwood,1,41.814697,-87.598006,1,41.814697,-87.598006,"(41.814697, -87.598006)"
374,4518,1150 N Damen Ave,1,24,West Town,2,41.902555,-87.677423,1,41.902555,-87.677423,"(41.902555, -87.677423)"
375,1503,1150 W 78th St,17,71,Auburn Gresham,1,41.752451,-87.652969,1,41.752451,-87.652969,"(41.752451, -87.652969)"
376,3391,11500 S Michigan Ave,9,53,West Pullman,1,41.685177,-87.620951,1,41.685177,-87.620951,"(41.685177, -87.620951)"
377,3208,1151 S Lake Shore Dr,2,33,Near South Side,1,41.868471,-87.617563,1,41.868471,-87.617563,"(41.868471, -87.617563)"
378,947,1151 S State St,2,32,Loop,1,41.868317,-87.627198,0,41.868317,-87.627198,"(41.868317, -87.627198)"
379,1177,1151 W Webster Ave,32,7,Lincoln Park,1,41.921509,-87.6575,0,41.921509,-87.6575,"(41.921509, -87.657500)"
380,806,1152 N Milwaukee Ave,1,24,West Town,1,41.902551,-87.665485,0,41.902551,-87.665485,"(41.902551, -87.665485)"
381,4431,11533 S Ada St,34,53,West Pullman,4,41.684247,-87.655311,1,41.684247,-87.655311,"(41.684247, -87.655311)"
382,3430,11540 S Michigan Ave,9,53,West Pullman,2,41.684261,-87.620872,1,41.684261,-87.620872,"(41.684261, -87.620872)"
383,3641,11541 S Peoria St,34,53,West Pullman,1,41.68359,-87.645068,1,41.68359,-87.645068,"(41.683590, -87.645068)"
384,3206,1155 S Lake Shore Dr,2,33,Near South Side,3,41.868447,-87.617585,1,41.868447,-87.617585,"(41.868447, -87.617585)"
385,1437,1156 E 56th St,5,41,Hyde Park,2,41.793383,-87.597777,1,41.793383,-87.597777,"(41.793383, -87.597777)"
386,3332,1157 W Lunt Ave,49,1,Rogers Park,2,42.009069,-87.661341,1,42.009069,-87.661341,"(42.009069, -87.661341)"
387,3672,1158 W Pratt Blvd,49,1,Rogers Park,1,42.00568,-87.660129,1,42.00568,-87.660129,"(42.005680, -87.660129)"
388,4149,116 N Willard Ct,27,28,Near West Side,2,41.883247,-87.657827,1,41.883247,-87.657827,"(41.883247, -87.657827)"
389,6168,116 S Michigan Ave,42,32,Loop,2,41.880621,-87.624573,1,41.880621,-87.624573,"(41.880621, -87.624573)"
390,5338,116 W Elm St,42,8,Near North Side,2,41.903268,-87.631886,1,41.903268,-87.631886,"(41.903268, -87.631886)"
391,6149,1160 N Larrabee St,27,8,Near North Side,2,41.903041,-87.643355,1,41.903041,-87.643355,"(41.903041, -87.643355)"
